data_type	comparison	model	fold	held_out_sample	selection_method	feature_id	species
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Brevibacillus_agri	Brevibacillus_agri
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Limosilactobacillus_fermentum	Limosilactobacillus_fermentum
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Streptococcus_mutans	Streptococcus_mutans
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Salmonella_enterica	Salmonella_enterica
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Acinetobacter_baumannii	Acinetobacter_baumannii
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Abundance	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Moesziomyces_antarcticus	Moesziomyces_antarcticus
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Bacillus_A_cereus	Bacillus_A_cereus
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Klebsiella_pneumoniae	Klebsiella_pneumoniae
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Acinetobacter_baumannii	Acinetobacter_baumannii
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Abundance	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Bacillus_A_cereus	Bacillus_A_cereus
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Brevibacillus_agri	Brevibacillus_agri
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Acinetobacter_baumannii	Acinetobacter_baumannii
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Abundance	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Pseudarthrobacter_polychromogenes	Pseudarthrobacter_polychromogenes
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Bacillus_A_cereus	Bacillus_A_cereus
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Brevibacillus_agri	Brevibacillus_agri
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Limosilactobacillus_fermentum	Limosilactobacillus_fermentum
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Lactococcus_petauri	Lactococcus_petauri
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Streptococcus_agalactiae	Streptococcus_agalactiae
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Streptococcus_mutans	Streptococcus_mutans
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Staphylococcus_aureus	Staphylococcus_aureus
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Salmonella_enterica	Salmonella_enterica
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Acinetobacter_baumannii	Acinetobacter_baumannii
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Abundance	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Pseudarthrobacter_polychromogenes	Pseudarthrobacter_polychromogenes
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Bacillus_A_cereus	Bacillus_A_cereus
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Brevibacillus_agri	Brevibacillus_agri
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Lactococcus_petauri	Lactococcus_petauri
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Streptococcus_agalactiae	Streptococcus_agalactiae
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Staphylococcus_aureus	Staphylococcus_aureus
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Acinetobacter_baumannii	Acinetobacter_baumannii
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Abundance	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Pseudarthrobacter_polychromogenes	Pseudarthrobacter_polychromogenes
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Brevibacillus_agri	Brevibacillus_agri
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Limosilactobacillus_fermentum	Limosilactobacillus_fermentum
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Streptococcus_mutans	Streptococcus_mutans
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Staphylococcus_aureus	Staphylococcus_aureus
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Klebsiella_pneumoniae	Klebsiella_pneumoniae
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Acinetobacter_baumannii	Acinetobacter_baumannii
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Abundance	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Brevibacillus_agri	Brevibacillus_agri
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Staphylococcus_aureus	Staphylococcus_aureus
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Acinetobacter_baumannii	Acinetobacter_baumannii
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Abundance	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Pseudarthrobacter_polychromogenes	Pseudarthrobacter_polychromogenes
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Limosilactobacillus_fermentum	Limosilactobacillus_fermentum
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Streptococcus_mutans	Streptococcus_mutans
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Staphylococcus_aureus	Staphylococcus_aureus
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Ferrovibrio_sp002796975	Ferrovibrio_sp002796975
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Escherichia_coli	Escherichia_coli
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Salmonella_enterica	Salmonella_enterica
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Acinetobacter_baumannii	Acinetobacter_baumannii
Abundance	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Brevibacillus_agri	Brevibacillus_agri
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Acinetobacter_baumannii	Acinetobacter_baumannii
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Abundance	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Pseudarthrobacter_polychromogenes	Pseudarthrobacter_polychromogenes
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Bacillus_A_cereus	Bacillus_A_cereus
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Brevibacillus_agri	Brevibacillus_agri
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Lactococcus_petauri	Lactococcus_petauri
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Streptococcus_mutans	Streptococcus_mutans
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Staphylococcus_aureus	Staphylococcus_aureus
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Abundance	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Salmonella_enterica	Salmonella_enterica
